id,customer_name,sentiment,csat_score,call_timestamp,Time,reason,city,state,channel,response_time,call duration in minutes,call_center,Agent,Answered (Y/N),Resolved,Speed of answer in seconds,Satisfaction rating
VET-53043479-Y-487008-q1,Zenia Wrigglesworth,Negative,0,10/7/2020 0:00,0.69599537,Service Outage,Virginia Beach,Virginia,Chatbot,Below SLA,32,Los Angeles/CA,Joe,Y,Y,52,5
DVM-71855641-Y-346436-Fk,Jerri Joyson,Very Negative,1,10/7/2020 0:00,0.69599537,Billing Question,El Paso,Texas,Web,Within SLA,39,Baltimore/MD,Jim,Y,Y,49,1
SYX-61924817-c-979465-vf,Maison Robak,Very Positive,0,10/5/2020 0:00,0.7,Payments,Philadelphia,Pennsylvania,Call-Center,Below SLA,41,Los Angeles/CA,Becky,Y,Y,33,2
QSH-46698683-g-464267-xI,Romona Ferraretto,Very Positive,0,10/30/2020 0:00,0.7,Payments,Mesa,Arizona,Call-Center,Within SLA,14,Los Angeles/CA,Jim,Y,Y,108,4
XGU-19531071-n-743531-ll,Aubrette Dunleavy,Positive,9,10/24/2020 0:00,0.717997685,Billing Question,Washington,District of Columbia,Chatbot,Within SLA,22,Los Angeles/CA,Jim,N,N,0,0
FTR-60870260-Z-203931-Dg,Jackson Paullin,Very Negative,2,10/27/2020 0:00,0.717997685,Billing Question,Dallas,Texas,Email,Within SLA,45,Baltimore/MD,Joe,Y,Y,21,5
LBY-05657194-F-277286-a4,Ham Ianetti,Very Negative,2,10/4/2020 0:00,0.72,Service Outage,Spring,Texas,Chatbot,Within SLA,36,Baltimore/MD,Martha,Y,Y,23,5
ORQ-29125115-5-981050-4k,Nappy Lucus,Neutral,6,10/13/2020 0:00,0.72,Billing Question,Baltimore,Maryland,Email,Within SLA,17,Baltimore/MD,Dan,N,N,0,0
VKF-31767154-Q-114343-kP,Israel Chopping,Negative,0,10/19/2020 0:00,0.727997685,Billing Question,Bakersfield,California,Web,Within SLA,28,Los Angeles/CA,Becky,Y,Y,73,5
LVJ-61025476-J-802647-o1,Jasmina Searson,Negative,0,10/11/2020 0:00,0.727997685,Billing Question,Fairbanks,Alaska,Web,Below SLA,34,Los Angeles/CA,Dan,N,N,0,0
SMV-80144826-Z-896424-pM,Cori D'Antuoni,Negative,3,10/18/2020 0:00,0.73400463,Payments,Des Moines,Iowa,Call-Center,Within SLA,43,Baltimore/MD,Stewart,Y,Y,22,3
ZIQ-17369462-x-724186-lt,Guillermo Anderson,Very Negative,3,10/7/2020 0:00,0.73400463,Service Outage,Sacramento,California,Email,Above SLA,21,Los Angeles/CA,Martha,N,N,0,0
BFO-76386156-d-374961-kJ,Matty Caroli,Neutral,7,10/2/2020 0:00,0.737997685,Service Outage,El Paso,Texas,Email,Below SLA,24,Los Angeles/CA,Stewart,Y,N,12,4
SAY-06614665-2-592656-bu,Deanna Colquyte,Negative,3,10/2/2020 0:00,0.737997685,Payments,Glendale,Arizona,Call-Center,Within SLA,9,Chicago/IL,Joe,Y,Y,111,3
DCR-91024594-G-710441-DQ,Clara Grishmanov,Very Negative,0,10/8/2020 0:00,0.74099537,Billing Question,Fort Pierce,Florida,Call-Center,Within SLA,19,Chicago/IL,Jim,Y,Y,97,5
ZQE-22840213-J-065033-mI,Kim Goodsal,Neutral,6,10/20/2020 0:00,0.74099537,Billing Question,New Orleans,Louisiana,Chatbot,Below SLA,25,Los Angeles/CA,Diane,Y,Y,93,4
FDB-43367480-d-385778-cq,Stace Moreman,Very Negative,0,10/27/2020 0:00,0.747002315,Payments,Louisville,Kentucky,Call-Center,Within SLA,19,Baltimore/MD,Becky,Y,Y,24,3
SMV-01100413-v-861307-oE,Eveline Corinton,Positive,7,10/30/2020 0:00,0.747002315,Service Outage,Norfolk,Virginia,Email,Below SLA,5,Chicago/IL,Martha,Y,Y,84,1
QBL-94580738-v-762085-Py,Bobby Manton,Negative,0,10/30/2020 0:00,0.382002315,Billing Question,Chicago,Illinois,Email,Above SLA,26,Chicago/IL,Stewart,Y,Y,17,4
NBD-75437805-n-724620-R2,Nathalia Saintpierre,Neutral,0,10/26/2020 0:00,0.382002315,Billing Question,Wichita Falls,Texas,Chatbot,Above SLA,19,Los Angeles/CA,Stewart,Y,Y,55,4
FHD-82380613-0-113482-7H,Jaclin Yeld,Negative,5,10/10/2020 0:00,0.382002315,Billing Question,Saginaw,Michigan,Email,Within SLA,31,Baltimore/MD,Greg,Y,Y,118,3
UAQ-25034141-B-156375-BV,Blake Gildersleeve,Positive,0,10/10/2020 0:00,0.382002315,Billing Question,Oklahoma City,Oklahoma,Call-Center,Below SLA,6,Los Angeles/CA,Dan,Y,Y,109,5
JCN-72195558-1-598460-Rn,Uriah Andreia,Neutral,0,10/25/2020 0:00,0.38599537,Billing Question,Springfield,Virginia,Email,Below SLA,5,Baltimore/MD,Stewart,Y,Y,33,4
XWG-00133230-X-559580-10,Dorotea Lotze,Very Negative,0,10/15/2020 0:00,0.38599537,Billing Question,Punta Gorda,Florida,Call-Center,Below SLA,39,Baltimore/MD,Joe,Y,Y,18,4
PKR-85160289-Z-170514-gE,Vinson Suddock,Neutral,7,10/28/2020 0:00,0.42099537,Service Outage,Baltimore,Maryland,Email,Within SLA,34,Los Angeles/CA,Stewart,Y,Y,99,2
XGD-69829403-8-577399-7K,Jervis Kimbling,Positive,7,10/6/2020 0:00,0.42099537,Service Outage,New York City,New York,Email,Within SLA,39,Los Angeles/CA,Martha,Y,Y,111,3
LLT-19847893-Q-211535-Tf,Ermentrude Tire,Negative,0,10/10/2020 0:00,0.43,Payments,Orlando,Florida,Call-Center,Above SLA,10,Denver/CO,Diane,N,N,0,0
REO-63664658-K-779018-6X,Hurlee Olyfant,Very Negative,0,10/4/2020 0:00,0.43,Billing Question,Columbia,South Carolina,Chatbot,Within SLA,44,Los Angeles/CA,Diane,Y,Y,82,5
ATM-85670032-G-727586-CD,Eduard Urwen,Neutral,5,10/21/2020 0:00,0.43099537,Billing Question,Troy,Michigan,Call-Center,Above SLA,12,Baltimore/MD,Becky,Y,Y,48,3
AVF-99734365-e-136740-yC,Myrtia Slixby,Very Negative,2,10/17/2020 0:00,0.43099537,Billing Question,Washington,District of Columbia,Web,Above SLA,12,Denver/CO,Joe,Y,Y,83,3
FZA-94544437-q-423491-9c,Louella Brattan,Very Negative,4,10/7/2020 0:00,0.44900463,Billing Question,Temple,Texas,Email,Above SLA,44,Los Angeles/CA,Dan,Y,Y,102,5
ZXY-96006020-q-034545-s7,Eddy Moughtin,Neutral,6,10/27/2020 0:00,0.44900463,Billing Question,Vancouver,Washington,Call-Center,Above SLA,29,Chicago/IL,Joe,Y,Y,124,1
BJN-63548127-4-083962-HL,Solomon Wyllis,Neutral,0,10/29/2020 0:00,0.452997685,Billing Question,Palo Alto,California,Call-Center,Below SLA,37,Chicago/IL,Martha,N,N,0,0
MGL-40304622-0-125873-7L,Eolanda Troni,Very Negative,0,10/8/2020 0:00,0.452997685,Billing Question,Charleston,South Carolina,Email,Within SLA,39,Los Angeles/CA,Joe,Y,Y,82,3
BDW-38301610-V-419612-Ct,Frasier Cuttle,Very Positive,9,10/19/2020 0:00,0.465,Billing Question,North Hollywood,California,Call-Center,Within SLA,14,Baltimore/MD,Jim,Y,N,50,4
LWN-28014081-e-634757-rg,Myriam Phelips,Positive,0,10/24/2020 0:00,0.465,Billing Question,Youngstown,Ohio,Web,Above SLA,27,Baltimore/MD,Martha,Y,Y,27,3
QQQ-68966617-T-061662-vL,Chauncey Addinall,Positive,7,10/3/2020 0:00,0.482997685,Payments,Pensacola,Florida,Call-Center,Within SLA,29,Los Angeles/CA,Joe,Y,Y,96,4
MAY-62482527-B-490181-vE,Amerigo Dewey,Negative,4,10/29/2020 0:00,0.482997685,Service Outage,Milwaukee,Wisconsin,Chatbot,Below SLA,14,Los Angeles/CA,Greg,Y,Y,122,1
MVQ-73098134-7-304669-TT,Etta Machans,Neutral,0,10/15/2020 0:00,0.487997685,Service Outage,Valdosta,Georgia,Email,Within SLA,45,Denver/CO,Diane,N,N,0,0
EYV-97940748-D-986451-ZP,Kevyn Thynn,Negative,0,10/7/2020 0:00,0.487997685,Service Outage,Clearwater,Florida,Chatbot,Within SLA,16,Baltimore/MD,Joe,Y,Y,76,4
QJT-34325044-m-177797-7B,Aube Huguet,Negative,0,10/25/2020 0:00,0.497002315,Payments,Hayward,California,Call-Center,Within SLA,17,Los Angeles/CA,Dan,Y,Y,66,5
EJL-02778648-d-306550-aq,Pearla Borrel,Neutral,0,10/18/2020 0:00,0.497002315,Payments,Oakland,California,Call-Center,Within SLA,38,Baltimore/MD,Martha,Y,Y,98,3
GPM-55458546-X-400657-KB,Abra Gracewood,Neutral,6,10/25/2020 0:00,0.502997685,Billing Question,New York City,New York,Chatbot,Within SLA,15,Los Angeles/CA,Martha,N,N,0,0
BUB-64644302-2-372140-dg,Carine Walburn,Very Positive,0,10/17/2020 0:00,0.502997685,Billing Question,Portsmouth,New Hampshire,Email,Within SLA,19,Chicago/IL,Joe,Y,Y,73,3
NMS-99707834-l-903433-ja,Eleanore Dockery,Negative,4,10/8/2020 0:00,0.50400463,Billing Question,Flushing,New York,Web,Below SLA,22,Chicago/IL,Joe,Y,Y,76,3
YFM-75824400-H-840119-9w,Annis Daye,Positive,0,10/11/2020 0:00,0.50400463,Billing Question,Oklahoma City,Oklahoma,Email,Within SLA,6,Baltimore/MD,Greg,N,N,0,0
SSZ-11186972-D-976488-9A,Val Gothard,Positive,0,10/10/2020 0:00,0.522002315,Billing Question,Greensboro,North Carolina,Email,Within SLA,41,Chicago/IL,Jim,Y,Y,123,4
FND-84886963-h-914728-bY,Blisse Shury,Neutral,5,10/27/2020 0:00,0.522002315,Billing Question,Pueblo,Colorado,Chatbot,Below SLA,6,Denver/CO,Stewart,Y,N,98,4
DOC-59673630-F-101228-8V,Renell Packington,Positive,0,10/15/2020 0:00,0.52400463,Service Outage,Bethesda,Maryland,Chatbot,Above SLA,14,Los Angeles/CA,Dan,Y,Y,81,1
IUV-35680648-6-118812-W4,Ludwig Serris,Neutral,0,10/30/2020 0:00,0.52400463,Billing Question,Tampa,Florida,Call-Center,Within SLA,36,Los Angeles/CA,Dan,Y,Y,52,4
BJL-25776872-N-899360-L2,Pearl O'Hartigan,Neutral,0,10/13/2020 0:00,0.52400463,Payments,Miami,Florida,Call-Center,Below SLA,5,Los Angeles/CA,Stewart,Y,Y,93,1
DHA-19718128-c-935190-1u,Travis Worner,Negative,0,10/28/2020 0:00,0.52400463,Billing Question,Miami,Florida,Call-Center,Within SLA,37,Los Angeles/CA,Jim,Y,Y,17,4
CPU-36754583-L-882205-3N,Jaquelin Simmill,Negative,0,10/5/2020 0:00,0.542002315,Billing Question,Lubbock,Texas,Call-Center,Above SLA,42,Los Angeles/CA,Dan,Y,Y,91,4
IYE-76629388-Z-258984-lN,Burke Stirgess,Negative,0,10/16/2020 0:00,0.542002315,Billing Question,Topeka,Kansas,Chatbot,Within SLA,42,Baltimore/MD,Dan,Y,Y,20,5
KZB-66671052-1-484823-6M,Luciana Hawkslee,Negative,0,10/10/2020 0:00,0.59099537,Service Outage,Raleigh,North Carolina,Email,Within SLA,18,Los Angeles/CA,Diane,N,N,0,0
QIW-84342545-a-035763-ic,Claretta Wozencroft,Neutral,0,10/29/2020 0:00,0.59099537,Billing Question,Sacramento,California,Email,Within SLA,27,Los Angeles/CA,Joe,Y,Y,125,4
HPF-55619096-h-336099-HA,Perri Sawart,Very Negative,0,10/26/2020 0:00,0.622997685,Billing Question,Charleston,West Virginia,Web,Within SLA,35,Baltimore/MD,Martha,Y,Y,46,2
QXU-16070049-8-398170-ww,Lidia Skeggs,Very Negative,0,10/4/2020 0:00,0.622997685,Service Outage,Rochester,New York,Chatbot,Below SLA,11,Los Angeles/CA,Diane,Y,Y,124,3
UER-66945676-k-578634-wf,Bernadina Geaney,Neutral,7,10/14/2020 0:00,0.635,Service Outage,Youngstown,Ohio,Chatbot,Within SLA,15,Baltimore/MD,Dan,Y,Y,29,3
OWB-53378785-k-523994-Ms,Shea Ellar,Negative,0,10/7/2020 0:00,0.635,Billing Question,Seattle,Washington,Chatbot,Within SLA,30,Chicago/IL,Joe,Y,N,75,3
LXE-98745792-s-351313-Ym,Orrin Corner,Positive,0,10/20/2020 0:00,0.64400463,Billing Question,Reno,Nevada,Web,Above SLA,40,Chicago/IL,Martha,Y,Y,57,4
EZN-92322703-T-405514-85,Irving Lieber,Negative,6,10/22/2020 0:00,0.64400463,Billing Question,Tucson,Arizona,Web,Within SLA,12,Denver/CO,Dan,N,N,0,0
OAH-34844251-U-330091-eF,Tobe Cromarty,Very Positive,0,10/13/2020 0:00,0.64599537,Service Outage,Shawnee Mission,Kansas,Web,Within SLA,40,Los Angeles/CA,Jim,Y,Y,106,4
SKJ-09906717-t-301750-6C,Johnny Fernant,Very Positive,0,10/24/2020 0:00,0.64599537,Billing Question,Pasadena,California,Chatbot,Below SLA,23,Los Angeles/CA,Jim,Y,Y,19,3
ECS-26720062-B-752360-15,Giraldo Iacopetti,Very Positive,9,10/29/2020 0:00,0.65400463,Payments,Stamford,Connecticut,Call-Center,Above SLA,33,Los Angeles/CA,Jim,Y,Y,94,4
CUL-51103165-G-041179-5D,Neel Greest,Negative,0,10/11/2020 0:00,0.65400463,Billing Question,Brooklyn,New York,Chatbot,Below SLA,10,Baltimore/MD,Stewart,N,N,0,0
GVS-63347446-z-008070-WD,Marius Partlett,Very Negative,0,10/25/2020 0:00,0.662997685,Billing Question,Jacksonville,Florida,Call-Center,Within SLA,6,Chicago/IL,Diane,Y,Y,28,3
RAP-50668788-O-922039-eR,Stanford Espinha,Negative,0,10/24/2020 0:00,0.662997685,Payments,New York City,New York,Call-Center,Below SLA,38,Chicago/IL,Diane,Y,Y,11,4
KGU-94158957-8-786831-Os,Maddalena Naire,Very Negative,2,10/12/2020 0:00,0.67,Payments,Chicago,Illinois,Call-Center,Below SLA,42,Los Angeles/CA,Stewart,Y,Y,68,5
ODK-90531229-k-013710-DD,Misti Orans,Very Positive,0,10/10/2020 0:00,0.67,Billing Question,El Paso,Texas,Call-Center,Below SLA,18,Baltimore/MD,Dan,Y,Y,103,5
HMB-62300935-l-754099-c7,Marybelle Bauchop,Very Positive,10,10/29/2020 0:00,0.685,Billing Question,Madison,Wisconsin,Email,Below SLA,20,Baltimore/MD,Stewart,Y,Y,28,2
VHR-16810182-I-290187-yv,Garnet Valsler,Neutral,0,10/26/2020 0:00,0.685,Billing Question,Houston,Texas,Email,Within SLA,37,Chicago/IL,Martha,Y,Y,36,5
XFQ-55503341-R-953036-w1,Louise Millwall,Positive,0,10/11/2020 0:00,0.695,Billing Question,Houston,Texas,Web,Within SLA,19,Los Angeles/CA,Dan,Y,Y,63,5
YFO-42312737-4-665876-L3,Korry Baalham,Very Positive,0,10/1/2020 0:00,0.695,Billing Question,Marietta,Georgia,Email,Above SLA,25,Los Angeles/CA,Dan,Y,Y,14,5
FJD-50508463-k-304710-3W,Berkie Lightbown,Neutral,0,10/3/2020 0:00,0.712997685,Billing Question,Las Vegas,Nevada,Web,Below SLA,15,Los Angeles/CA,Dan,Y,Y,82,1
MTA-64111216-a-945297-0H,Ashleigh McIlvenna,Negative,3,10/2/2020 0:00,0.712997685,Billing Question,Washington,District of Columbia,Call-Center,Above SLA,8,Baltimore/MD,Diane,N,N,0,0
PWY-76477074-s-600870-3f,Tim Harsent,Very Negative,3,10/22/2020 0:00,0.712997685,Payments,Madison,Wisconsin,Call-Center,Within SLA,41,Chicago/IL,Martha,Y,Y,15,3
ISY-68673673-6-803746-Az,Eric Skein,Negative,0,10/10/2020 0:00,0.712997685,Billing Question,Salt Lake City,Utah,Chatbot,Within SLA,13,Baltimore/MD,Diane,Y,Y,85,3
NOR-82404071-8-252628-Tp,Dela Bloggett,Positive,0,10/17/2020 0:00,0.725,Billing Question,San Francisco,California,Web,Above SLA,31,Los Angeles/CA,Becky,N,N,0,0
XHU-76125319-h-217294-X2,Brinn Thonason,Negative,0,10/24/2020 0:00,0.725,Service Outage,Salt Lake City,Utah,Email,Below SLA,45,Denver/CO,Greg,Y,Y,108,5
DBL-71337402-e-406349-LQ,Sarene Gason,Negative,0,10/21/2020 0:00,0.74099537,Billing Question,Hayward,California,Email,Above SLA,45,Chicago/IL,Martha,Y,Y,45,3
MPS-84014449-r-919517-zb,Stern Tunmore,Neutral,8,10/17/2020 0:00,0.74099537,Service Outage,Shawnee Mission,Kansas,Email,Within SLA,21,Los Angeles/CA,Joe,Y,Y,24,4
JNK-60464820-4-745575-Y7,Stanislaus Creighton,Neutral,0,10/21/2020 0:00,0.382002315,Billing Question,Fresno,California,Call-Center,Within SLA,29,Baltimore/MD,Greg,Y,Y,75,2
PEB-75015160-o-506947-tX,Atalanta Skeeles,Very Negative,0,10/28/2020 0:00,0.382002315,Billing Question,Philadelphia,Pennsylvania,Call-Center,Within SLA,35,Chicago/IL,Martha,Y,Y,68,5
IUR-42810644-R-412695-Uc,Brigitte Feake,Positive,9,10/14/2020 0:00,0.387997685,Service Outage,Austin,Texas,Chatbot,Below SLA,5,Chicago/IL,Jim,Y,N,104,4
PFL-33635006-Q-785054-h5,Prentiss Gierke,Negative,0,10/19/2020 0:00,0.387997685,Service Outage,Atlanta,Georgia,Chatbot,Within SLA,32,Chicago/IL,Joe,Y,N,33,3
JJY-77117851-u-044358-iF,Austine Esgate,Negative,0,10/14/2020 0:00,0.425,Billing Question,Bryan,Texas,Email,Within SLA,9,Baltimore/MD,Dan,Y,Y,101,2
BPB-97829267-a-916846-vV,Rodney Adame,Negative,6,10/18/2020 0:00,0.425,Billing Question,Tallahassee,Florida,Email,Within SLA,10,Chicago/IL,Jim,N,N,0,0
GYF-18627815-o-635597-53,Niki Claeskens,Very Negative,0,10/30/2020 0:00,0.43400463,Billing Question,Fullerton,California,Chatbot,Within SLA,26,Los Angeles/CA,Greg,Y,Y,41,1
HXZ-03853286-S-648611-ez,Evey Grange,Neutral,0,10/4/2020 0:00,0.43400463,Service Outage,Kansas City,Missouri,Email,Above SLA,41,Chicago/IL,Martha,N,N,0,0
YPK-80434282-F-606905-9Z,Shani Velden,Neutral,5,10/19/2020 0:00,0.447997685,Payments,Columbia,South Carolina,Call-Center,Within SLA,21,Los Angeles/CA,Jim,Y,Y,124,4
YAQ-31286530-M-341277-fT,Pepito Du Hamel,Negative,6,10/16/2020 0:00,0.447997685,Payments,Appleton,Wisconsin,Call-Center,Below SLA,44,Chicago/IL,Jim,Y,N,98,2
CZD-26595848-K-999200-7C,Gwendolin Habbema,Very Positive,0,10/14/2020 0:00,0.46099537,Billing Question,Kansas City,Kansas,Chatbot,Below SLA,38,Los Angeles/CA,Greg,Y,Y,119,3
FVQ-74111853-J-339417-KX,Shirleen Rolance,Positive,8,10/16/2020 0:00,0.46099537,Payments,Peoria,Illinois,Call-Center,Within SLA,45,Los Angeles/CA,Jim,Y,Y,40,1
MGZ-08947098-J-727148-Pj,Nils Torricella,Negative,0,10/20/2020 0:00,0.48400463,Payments,Fayetteville,North Carolina,Call-Center,Below SLA,28,Denver/CO,Greg,N,N,0,0
CNF-99925209-a-375088-pL,Laural Stockley,Very Negative,0,10/16/2020 0:00,0.48400463,Billing Question,Bethesda,Maryland,Chatbot,Within SLA,8,Los Angeles/CA,Becky,Y,Y,97,2
TDD-14082391-1-359523-jW,Judah Wolfenden,Negative,0,10/12/2020 0:00,0.48900463,Billing Question,Amarillo,Texas,Chatbot,Within SLA,44,Chicago/IL,Martha,Y,Y,119,2
UHS-55304770-O-814323-nv,Ailina Lief,Very Negative,0,10/20/2020 0:00,0.48900463,Billing Question,Richmond,Virginia,Web,Within SLA,15,Chicago/IL,Becky,N,N,0,0
VQI-41132525-9-726912-vr,Edd Domb,Neutral,7,10/12/2020 0:00,0.49,Billing Question,Troy,Michigan,Email,Below SLA,27,Los Angeles/CA,Stewart,Y,Y,26,5
JAN-96290512-Y-599085-MM,Benny Pellatt,Positive,7,10/25/2020 0:00,0.49,Billing Question,Omaha,Nebraska,Call-Center,Within SLA,34,Chicago/IL,Greg,N,N,0,0
TWX-17156931-y-484591-TJ,Randee Lazenby,Very Positive,0,10/18/2020 0:00,0.527997685,Billing Question,Hartford,Connecticut,Chatbot,Below SLA,42,Los Angeles/CA,Jim,Y,Y,77,4
XLB-36565381-i-431873-1B,Sherwin Vallantine,Negative,0,10/9/2020 0:00,0.527997685,Billing Question,Topeka,Kansas,Web,Below SLA,28,Chicago/IL,Jim,Y,Y,31,3
FWR-98616213-c-205825-lx,Trudi Gregore,Very Positive,0,10/22/2020 0:00,0.542997685,Billing Question,Savannah,Georgia,Chatbot,Within SLA,13,Los Angeles/CA,Becky,N,N,0,0
FDQ-49205508-D-383376-xw,Lara Smallshaw,Negative,6,10/9/2020 0:00,0.542997685,Billing Question,Chandler,Arizona,Chatbot,Within SLA,43,Baltimore/MD,Becky,Y,N,16,4
PXD-59658969-8-327964-d3,Christophe Wraith,Very Negative,2,10/19/2020 0:00,0.54599537,Payments,Bronx,New York,Call-Center,Within SLA,42,Baltimore/MD,Diane,Y,Y,117,4
UZR-47530067-5-656850-Ke,Tabina Chillingworth,Negative,0,10/19/2020 0:00,0.54599537,Billing Question,Fort Worth,Texas,Email,Within SLA,24,Chicago/IL,Becky,Y,N,16,5
ZXD-04527684-w-071589-Lq,Allie Arpin,Neutral,0,10/4/2020 0:00,0.587002315,Service Outage,Gatesville,Texas,Email,Within SLA,14,Chicago/IL,Stewart,Y,N,35,4
JBU-54293331-2-728027-DD,Vikky Langshaw,Negative,0,10/19/2020 0:00,0.587002315,Billing Question,Fresno,California,Chatbot,Within SLA,45,Los Angeles/CA,Martha,Y,N,93,4
BAH-16411359-Z-716197-fW,Quinn Bacchus,Neutral,7,10/13/2020 0:00,0.61900463,Billing Question,Dallas,Texas,Call-Center,Above SLA,20,Los Angeles/CA,Joe,Y,Y,39,1
RDJ-15504269-a-243686-jK,Wenda Delgadillo,Positive,0,10/17/2020 0:00,0.61900463,Billing Question,Billings,Montana,Email,Below SLA,6,Los Angeles/CA,Greg,Y,N,18,1
CPD-98895703-8-220816-mE,Nerte Cruddace,Very Negative,0,10/4/2020 0:00,0.62099537,Billing Question,Waco,Texas,Web,Within SLA,18,Los Angeles/CA,Greg,Y,Y,124,4
FLD-60454835-O-938399-CP,Alyson Dizlie,Negative,0,10/23/2020 0:00,0.62099537,Billing Question,Portland,Oregon,Chatbot,Below SLA,21,Denver/CO,Greg,N,N,0,0
NFB-04647120-O-184121-Mn,Yvonne Disbrey,Very Negative,0,10/18/2020 0:00,0.62599537,Payments,Sioux City,Iowa,Call-Center,Within SLA,22,Los Angeles/CA,Becky,Y,Y,10,1
XUR-91118268-t-653472-tM,Jaye Asbery,Very Negative,3,10/13/2020 0:00,0.62599537,Service Outage,Des Moines,Iowa,Email,Within SLA,7,Baltimore/MD,Diane,N,N,0,0
LXI-91454161-U-769166-p7,Conney Whitnall,Very Negative,0,10/16/2020 0:00,0.62900463,Billing Question,Odessa,Texas,Web,Within SLA,6,Los Angeles/CA,Becky,Y,Y,99,4
TAC-66478512-e-800895-1z,Terrie Doutch,Neutral,0,10/28/2020 0:00,0.62900463,Billing Question,Wilmington,North Carolina,Call-Center,Above SLA,30,Chicago/IL,Greg,Y,Y,114,4
IEQ-83385216-6-242797-6B,Ashlan Matous,Negative,6,10/15/2020 0:00,0.65400463,Payments,Boise,Idaho,Call-Center,Within SLA,25,Los Angeles/CA,Greg,Y,Y,122,1
YGY-25749364-f-071917-XG,Rockie Colqueran,Very Negative,0,10/8/2020 0:00,0.65400463,Billing Question,Tempe,Arizona,Call-Center,Below SLA,40,Baltimore/MD,Joe,N,N,0,0
VER-81886387-n-414570-2P,Oralie Hanley,Negative,0,10/23/2020 0:00,0.67,Billing Question,Detroit,Michigan,Web,Within SLA,12,Chicago/IL,Becky,N,N,0,0
AWN-06383057-D-976254-f9,Pepillo Moxon,Negative,4,10/15/2020 0:00,0.67,Billing Question,San Antonio,Texas,Chatbot,Within SLA,29,Los Angeles/CA,Diane,Y,N,87,4
RIV-47595029-f-806066-GM,Powell Boyington,Positive,7,10/13/2020 0:00,0.687002315,Billing Question,Savannah,Georgia,Email,Above SLA,14,Denver/CO,Dan,Y,Y,63,3
NWX-04726341-h-669338-IY,Scarface De Lasci,Neutral,0,10/24/2020 0:00,0.687002315,Payments,Chicago,Illinois,Call-Center,Within SLA,39,Baltimore/MD,Martha,N,N,0,0
JSN-08581778-5-221257-mm,Redd Leask,Negative,0,10/13/2020 0:00,0.70099537,Service Outage,Lincoln,Nebraska,Chatbot,Within SLA,14,Los Angeles/CA,Stewart,Y,Y,120,4
JYW-85345322-x-496575-9V,Ricoriki Friedman,Neutral,0,10/24/2020 0:00,0.70099537,Billing Question,Los Angeles,California,Web,Below SLA,6,Los Angeles/CA,Jim,N,N,0,0
LCR-67073746-I-261064-GD,Martie Prendiville,Neutral,5,10/30/2020 0:00,0.707002315,Service Outage,Fort Worth,Texas,Chatbot,Above SLA,33,Baltimore/MD,Stewart,N,N,0,0
NCU-08277743-a-789989-mZ,Shelby Dorrell,Negative,3,10/9/2020 0:00,0.707002315,Billing Question,Tempe,Arizona,Email,Within SLA,5,Los Angeles/CA,Stewart,Y,Y,23,4
RNU-03739444-T-840181-lM,Orren Killbey,Negative,4,10/26/2020 0:00,0.712002315,Billing Question,Pensacola,Florida,Email,Within SLA,35,Baltimore/MD,Martha,Y,N,122,5
ZYR-60567070-B-076450-11,Winny Cannam,Very Positive,10,10/24/2020 0:00,0.712002315,Billing Question,Houston,Texas,Chatbot,Within SLA,6,Los Angeles/CA,Joe,Y,Y,60,1
XSL-04261694-F-601365-N3,Ingrid Pidgeon,Positive,0,10/2/2020 0:00,0.732997685,Billing Question,Albuquerque,New Mexico,Call-Center,Above SLA,7,Los Angeles/CA,Dan,Y,Y,123,5
PQA-53932660-A-517738-iJ,Mirabelle Slayford,Neutral,0,10/12/2020 0:00,0.732997685,Service Outage,Gary,Indiana,Chatbot,Within SLA,29,Baltimore/MD,Dan,Y,Y,64,1
AKP-08392053-Z-267103-S7,Alika Keasley,Negative,0,10/17/2020 0:00,0.73400463,Billing Question,Charleston,South Carolina,Email,Above SLA,33,Los Angeles/CA,Greg,Y,Y,124,2
BQR-72820646-T-501780-JI,Jeno Owers,Very Positive,10,10/1/2020 0:00,0.73400463,Service Outage,Des Moines,Iowa,Web,Within SLA,22,Los Angeles/CA,Diane,Y,Y,102,4
FZV-85912851-9-555670-Na,Iris Edensor,Neutral,7,10/2/2020 0:00,0.73599537,Payments,Salt Lake City,Utah,Call-Center,Within SLA,45,Baltimore/MD,Becky,Y,Y,27,4
YQB-21836485-U-796844-y5,Tally Cocci,Negative,4,10/23/2020 0:00,0.73599537,Billing Question,Denver,Colorado,Email,Within SLA,38,Denver/CO,Becky,Y,Y,26,4
JQU-63607251-8-472510-Ka,Wilfred Lohmeyer,Very Negative,0,10/1/2020 0:00,0.737997685,Payments,Corpus Christi,Texas,Call-Center,Within SLA,41,Baltimore/MD,Joe,Y,Y,42,5
PON-54004732-m-522433-Tz,Evelyn Brownill,Very Negative,0,10/7/2020 0:00,0.737997685,Billing Question,Houston,Texas,Web,Within SLA,13,Denver/CO,Dan,Y,Y,121,4
IME-54993431-o-392211-Qs,Udall Stinson,Very Negative,0,10/4/2020 0:00,0.74400463,Service Outage,Lafayette,Louisiana,Chatbot,Within SLA,15,Baltimore/MD,Becky,Y,Y,91,3
VDZ-48062547-4-167435-VM,Morgan Lovelock,Neutral,0,10/28/2020 0:00,0.74400463,Payments,Fort Lauderdale,Florida,Call-Center,Within SLA,11,Baltimore/MD,Stewart,Y,Y,79,5
